locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
19799	NP_208179.1	15645998	11	1450188	1450637	+	HP1388	HP1388	hypothetical protein (NCBI ptt file)								
19800	NP_208180.1	15645999	11	1450780	1450962	+	HP1389	HP1389	hypothetical protein (NCBI ptt file)								
19801	NP_208181.1	15646000	11	1451504	1451004	-	HP1390	HP1390	hypothetical protein (NCBI ptt file)								
19802	NP_208182.1	15646001	11	1452053	1451757	-	HP1391	HP1391	hypothetical protein (NCBI ptt file)								
19803	NP_208183.1	15646002	11	1453379	1452072	-	HP1392	HP1392	fibronectin/fibrinogen-binding protein (NCBI ptt file)	COG1293	K	Predicted RNA-binding protein homologous to eukaryotic snRNP					
19804	NP_208184.1	15646003	11	1454950	1453376	-	HP1393	recN	DNA repair protein (recN) (NCBI ptt file)	COG497	L	ATPase involved in DNA repair			GO:0006259,GO:0005694,GO:0005524,GO:0017111		
19805	NP_208185.1	15646004	11	1455819	1454965	-	HP1394	HP1394	conserved hypothetical protein (NCBI ptt file)	COG61	G	Predicted sugar kinase			GO:0008152,GO:0003951	2.7.1.23	NAD(+) kinase.
19806	NP_208186.1	15646005	11	1456007	1456735	+	HP1395	omp30	outer membrane protein (omp30) (NCBI ptt file)								
19807	NP_208187.1	15646006	11	1457644	1456778	-	HP1396	HP1396	hypothetical protein (NCBI ptt file)								
19808	NP_208188.1	15646007	11	1458467	1457652	-	HP1397	HP1397	hypothetical protein (NCBI ptt file)	COG1479	S	Uncharacterized conserved protein					
19809	NP_208189.1	15646008	11	1459724	1458582	-	HP1398	ald	alanine dehydrogenase (ald) (NCBI ptt file)	COG686	E	Alanine dehydrogenase			GO:0006118,GO:0000286	1.4.1.1	Alanine dehydrogenase.
19810	NP_208190.1	15646009	11	1459926	1460894	+	HP1399	rocF	arginase (rocF) (NCBI ptt file)	COG10	E	Arginase/agmatinase/formimionoglutamate hydrolase, arginase family	TIGR01229 arginase [rocF]		GO:0046872,GO:0004053	3.5.3.1	Arginase.
19811	NP_208191.1	15646010	11	1461431	1463959	+	HP1400	fecA	iron(III) dicitrate transport protein (fecA) (NCBI ptt file)	COG4772	P	Outer membrane receptor for Fe3+-dicitrate			GO:0006810,GO:0016020,GO:0004872,GO:0005215		
19812	NP_208192.1	15646011	11	1464755	1464048	-	HP1401	HP1401	conserved hypothetical protein (NCBI ptt file)	COG1451	R	Predicted metal-dependent hydrolase					
19813	NP_208193.1	15646012	11	1467736	1464755	-	HP1402	hsdR	type I restriction enzyme R protein (hsdR) (NCBI ptt file)	COG610	V	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases	TIGR00348 type I site-specific deoxyribonuclease, HsdR family [hsdR]	DNA metabolism:Restriction/modification	GO:0009307,GO:0005524,GO:0003677,GO:0009035	3.1.21.3	Type I site-specific deoxyribonuclease.
19814	NP_208194.1	15646013	11	1467803	1470256	+	HP1403	hsdM	type I restriction enzyme M protein (hsdM) (NCBI ptt file)	COG286	V	Type I restriction-modification system methyltransferase subunit	TIGR00497 type I restriction-modification system, M subunit [hsdM]	DNA metabolism:Restriction/modification	GO:0006306,GO:0003677,GO:0008170,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
19815	NP_208195.1	15646014	11	1470253	1470543	+	HP1404	hsdS	type I restriction enzyme S protein (hsdS) (NCBI ptt file)						GO:0006304,GO:0003677,GO:0009035	3.1.21.3	Type I site-specific deoxyribonuclease.
19816	NP_208196.1	15646015	11	1470848	1470952	+	HP1405	HP1405	hypothetical protein (NCBI ptt file)								
19817	NP_208197.1	15646016	11	1471119	1471967	+	HP1406	bioB	biotin synthetase (bioB) (NCBI ptt file)	COG502	H	Biotin synthase and related enzymes	TIGR00433 biotin synthase [bioB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Biotin	GO:0009102,GO:0051536,GO:0004076	2.8.1.6	Biotin synthase.
19818	NP_208198.1	15646017	11	1471967	1472845	+	HP1407	HP1407	conserved hypothetical integral membrane protein (NCBI ptt file)	COG1295	S	Predicted membrane protein	TIGR00765 YihY family protein [yihY]	Unknown function:General	GO:0004540	3.1.-.-	
406583			11	1473690	1473556	-	HPr05	HPrrnB5S	5S ribosomal RNA (NCBI)								
1937528			11	1476893	1473918	-	HPr06	HPrrnB23S	23S ribosomal RNA (NCBI)								
19819	NP_208199.1	15646018	11	1477542	1477877	+	HP1408	HP1408	hypothetical protein (NCBI ptt file)								
19820	NP_208200.1	15646019	11	1477927	1479663	+	HP1409	HP1409	hypothetical protein (NCBI ptt file)	COG1479	S	Uncharacterized conserved protein					
19821	NP_208201.1	15646020	11	1479704	1480888	+	HP1410	HP1410	hypothetical protein (NCBI ptt file)	COG608	L	Single-stranded DNA-specific exonuclease			GO:0030145,GO:0016787		
19822	NP_208202.1	15646021	11	1481000	1482859	+	HP1411	HP1411	hypothetical protein (NCBI ptt file)								
19823	NP_208203.1	15646022	11	1482975	1483901	+	HP1412	HP1412	hypothetical protein (NCBI ptt file)								
19824	NP_208204.1	15646023	11	1484475	1484029	-	HP1413	HP1413	conserved hypothetical protein (NCBI ptt file)	COG780	R	Enzyme related to GTP cyclohydrolase I	TIGR03139 7-cyano-7-deazaguanine reductase [queF]		GO:0019438,GO:0005737,GO:0003934,GO:0033739	1.7.1.13	PreQ(1) synthase.
19825	NP_208205.1	15646024	11	1484535	1484876	+	HP1414	HP1414	conserved hypothetical protein (NCBI ptt file)	COG799	S	Uncharacterized homolog of plant Iojap protein	TIGR00090 iojap-like ribosome-associated protein	Unknown function:General			
19826	NP_208206.1	15646025	11	1484977	1485777	+	HP1415	miaA	tRNA delta(2)-isopentenylpyrophosphate transferase (miaA) (NCBI ptt file)	COG324	J	tRNA delta(2)-isopentenylpyrophosphate transferase	TIGR00174 tRNA dimethylallyltransferase [miaA]	Protein synthesis:tRNA and rRNA base modification	GO:0008033,GO:0004811,GO:0005524	2.5.1.75,2.5.1.8	,tRNA isopentenyltransferase.
19827	NP_208207.1	15646026	11	1485782	1486885	+	HP1416	rfaJ	lipopolysaccharide 1,2-glucosyltransferase (rfaJ) (NCBI ptt file)	COG1442	M	Lipopolysaccharide biosynthesis proteins, LPS:glycosyltransferases			GO:0016051,GO:0008919,GO:0016758	2.4.1.58	Lipopolysaccharide glucosyltransferase I.
19828	NP_208208.1	15646209	11	1486895	1488564	+		HP1417m	conserved hypothetical protein (NCBI ptt file)	COG2194	R	Predicted membrane-associated, metal-dependent hydrolase			GO:0008152,GO:0008484		
19829	NP_208209.1	15646027	11	1489404	1488625	-	HP1418	murB	UDP-N-acetylenolpyruvoylglucosamine reductase (murB) (NCBI ptt file)	COG812	M	UDP-N-acetylmuramate dehydrogenase	TIGR00179 UDP-N-acetylenolpyruvoylglucosamine reductase [murB]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0008762	1.1.1.158	UDP-N-acetylmuramate dehydrogenase.
19830	NP_208210.1	15646028	11	1489674	1489408	-	HP1419	fliQ	flagellar biosynthetic protein (fliQ) (NCBI ptt file)	COG1987	NU	Flagellar biosynthesis pathway, component FliQ	TIGR01402 flagellar biosynthetic protein FliQ [fliQ]	Cellular processes:Chemotaxis and motility	GO:0009306,GO:0016021,GO:0019861		
19831	NP_208211.1	15646029	11	1490989	1489685	-	HP1420	fliI	flagellar export protein ATP synthase (fliI) (NCBI ptt file)	COG1157	NU	Flagellar biosynthesis/type III secretory pathway ATPase	TIGR01026 ATPase FliI/YscN family	Energy metabolism:ATP-proton motive force interconversion	GO:0015986,GO:0015031,GO:0045259,GO:0005737,GO:0003936,GO:0005524,GO:0046933,GO:0046961	3.6.3.14	H(+)-transporting two-sector ATPase.
19832	NP_208212.1	15646030	11	1491904	1490990	-	HP1421	trbB	conjugative transfer regulon protein (trbB) (NCBI ptt file)	COG630	NU	Type IV secretory pathway, VirB11 components, and related ATPases involved in archaeal flagella biosynthesis			GO:0006810,GO:0005622,GO:0005524		
19833	NP_208213.1	15646031	11	1494683	1491921	-	HP1422	ileS	isoleucyl-tRNA synthetase (ileS) (NCBI ptt file)	COG60	J	Isoleucyl-tRNA synthetase	TIGR00392 isoleucine--tRNA ligase [ileS]	Protein synthesis:tRNA aminoacylation	GO:0006428,GO:0005737,GO:0004822,GO:0008270,GO:0005524	6.1.1.5	Isoleucine--tRNA ligase.
19834	NP_208214.1	15646032	11	1494962	1494708	-	HP1423	HP1423	conserved hypothetical protein (NCBI ptt file)	COG1188	J	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)			GO:0003723		
19835	NP_208215.1	15646033	11	1495064	1495684	+	HP1424	HP1424	hypothetical protein (NCBI ptt file)								
19836	NP_208216.1	15646034	11	1496039	1495812	-	HP1425	HP1425	hypothetical protein (NCBI ptt file)								
19837	NP_208217.1	15646035	11	1496638	1496096	-	HP1426	HP1426	conserved hypothetical protein (NCBI ptt file)								
19838	NP_208218.1	15646036	11	1497171	1496989	-	HP1427	hpn	histidine-rich, metal binding polypeptide (hpn) (NCBI ptt file)								
19839	NP_208219.1	15646037	11	1498440	1497367	-	HP1428	HP1428	conserved hypothetical protein (NCBI ptt file)	COG820	R	Predicted Fe-S-cluster redox enzyme	TIGR00048 23S rRNA m2A2503 methyltransferase [rlmN]	Protein synthesis:tRNA and rRNA base modification	GO:0003824,GO:0051536	2.1.1.-	
19840	NP_208220.1	15646038	11	1499426	1498437	-	HP1429	kpsF	polysialic acid capsule expression protein (kpsF) (NCBI ptt file)	COG794	M	Predicted sugar phosphate isomerase involved in capsule formation	TIGR00393 sugar isomerase, KpsF/GutQ family	Energy metabolism:Sugars	GO:0005975,GO:0005529,GO:0019146,GO:0031177	5.3.1.13	Arabinose-5-phosphate isomerase.
19841	NP_208221.1	15646039	11	1501479	1499410	-	HP1430	HP1430	conserved hypothetical ATP-binding protein (NCBI ptt file)	COG595	R	Predicted hydrolase of the metallo-beta-lactamase superfamily	TIGR00649 conserved hypothetical protein	Hypothetical proteins:Conserved	GO:0016787	3.-.-.-,3.1.-.-	,
19842	NP_208222.1	15646040	11	1502332	1501517	-	HP1431	ksgA	16S rRNA (adenosine-N6,N6-)-dimethyltransferase (ksgA) (NCBI ptt file)	COG30	J	Dimethyladenosine transferase (rRNA methylation)	TIGR00755 dimethyladenosine transferase [ksgA]	Protein synthesis:tRNA and rRNA base modification	GO:0000154,GO:0000179	2.1.1.-	
19843	NP_208223.1	15646041	11	1502586	1502804	+	HP1432	HP1432	histidine and glutamine-rich protein (NCBI ptt file)								
19844	NP_208224.1	15646042	11	1506008	1503438	-	HP1433	HP1433	hypothetical protein (NCBI ptt file)						GO:0032259,GO:0003676,GO:0008168		
19845	NP_208225.1	15646043	11	1506998	1506117	-	HP1434	purU	formyltetrahydrofolate hydrolase (purU) (NCBI ptt file)	COG788	F	Formyltetrahydrofolate hydrolase	TIGR00655 formyltetrahydrofolate deformylase [purU]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0008864,GO:0016597,GO:0016742	3.5.1.10	Formyltetrahydrofolate deformylase.
19846	NP_208226.1	15646044	11	1507879	1507001	-	HP1435	PspA	protease IV (PspA) (NCBI ptt file)	COG616	OU	Periplasmic serine proteases (ClpP class)	TIGR00706 signal peptide peptidase SppA, 36K type [sppA]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006508,GO:0008233	3.4.21.-	
19847	NP_208227.1	15646045	11	1507950	1508198	+	HP1436	HP1436	hypothetical protein (NCBI ptt file)								
19848	NP_208228.1	15646046	11	1508432	1509151	+	HP1437	HP1437	hypothetical protein (NCBI ptt file)						GO:0007165,GO:0045087,GO:0031224		
19849	NP_208229.1	15646047	11	1509160	1510176	+	HP1438	HP1438	conserved hypothetical lipoprotein (NCBI ptt file)								
19850	NP_208230.1	15646048	11	1510188	1510433	+	HP1439	HP1439	hypothetical protein (NCBI ptt file)								
407730			11	1512634	1511137	-	HPr07	HPrrnB16S	16S ribosomal RNA (NCBI)								
19851	NP_208231.1	15646049	11	1513922	1513143	-	HP1440	HP1440	hypothetical protein (NCBI ptt file)						GO:0015986,GO:0016469,GO:0005524,GO:0046961,GO:0046933		
19852	NP_208232.1	15646050	11	1514043	1514534	+	HP1441	ppi	peptidyl-prolyl cis-trans isomerase B, cyclosporin-type rotamase (ppi) (NCBI ptt file)	COG652	O	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family			GO:0006457,GO:0003755,GO:0042027,GO:0004600,GO:0030051	5.2.1.8	Peptidylprolyl isomerase.
19853	NP_208233.1	15646051	11	1514554	1514784	+	HP1442	csrA	carbon storage regulator (csrA) (NCBI ptt file)	COG1551	T	Carbon storage regulator (could also regulate swarming and quorum sensing)	TIGR00202 carbon storage regulator [csrA]	Regulatory functions:RNA interactions	GO:0006109,GO:0016071,GO:0003723		
19854	NP_208234.1	15646052	11	1514781	1515587	+	HP1443	HP1443	conserved hypothetical protein (NCBI ptt file)	COG1947	I	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase	TIGR00154 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase [ispE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0016114,GO:0016310,GO:0005524,GO:0050515	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase.
19855	NP_208235.1	15646053	11	1515584	1516042	+	HP1444	smpB	small protein (smpB) (NCBI ptt file)	COG691	O	tmRNA-binding protein	TIGR00086 SsrA-binding protein [smpB]	Protein synthesis:Other	GO:0006412,GO:0003723		
19856	NP_208236.1	15646054	11	1516045	1516497	+	HP1445	exbB	biopolymer transport protein (exbB) (NCBI ptt file)	COG811	U	Biopolymer transport proteins	TIGR02805 tonB-system energizer ExbB [exbB]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006810,GO:0016020,GO:0008565		
19857	NP_208237.1	15646055	11	1516508	1516909	+	HP1446	exbD	biopolymer transport protein (exbD) (NCBI ptt file)	COG848	U	Biopolymer transport protein			GO:0006810,GO:0016020,GO:0005215		
19858	NP_208238.1	15646056	11	1516981	1517115	+	HP1447	rpl34	ribosomal protein L34 (rpl34) (NCBI ptt file)				TIGR01030 ribosomal protein L34 [rpmH]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
19859	NP_208239.1	15646057	11	1517075	1517560	+	HP1448	rnpA	ribonuclease P, protein component (rnpA) (NCBI ptt file)	COG594	J	RNase P protein component	TIGR00188 ribonuclease P protein component [rnpA]	Transcription:RNA processing	GO:0008033,GO:0004526	3.1.26.5	Ribonuclease P.
19860	NP_208240.1	15646058	11	1517547	1517900	+	HP1449	HP1449	conserved hypothetical protein (NCBI ptt file)	COG759	S	Uncharacterized conserved protein	TIGR00278 conserved hypothetical protein YidD	Hypothetical proteins:Conserved			
19861	NP_208241.1	15646059	11	1517906	1519549	+	HP1450	HP1450	60 kDa inner-membrane protein (NCBI ptt file)	COG706	U	Preprotein translocase subunit YidC	TIGR03592 membrane protein insertase, YidC/Oxa1 family [yidC],TIGR03593 membrane protein insertase, YidC/Oxa1 family, N-terminal domain [yidC]	Protein fate:Protein and peptide secretion and trafficking	GO:0051205,GO:0016021		
19862	NP_208242.1	15646060	11	1519549	1520343	+	HP1451	HP1451	hypothetical protein (NCBI ptt file)	COG1847	R	Predicted RNA-binding protein					
19863	NP_208243.1	15646061	11	1520303	1521688	+	HP1452	tdhF	thiophene and furan oxidizer (tdhF) (NCBI ptt file)	COG486	R	Predicted GTPase	TIGR00231 small GTP-binding protein domain,TIGR00450 tRNA modification GTPase TrmE [trmE]	Protein synthesis:tRNA and rRNA base modification	GO:0006400,GO:0015684,GO:0016021,GO:0009276,GO:0005622,GO:0003924,GO:0004617,GO:0005525,GO:0015093	1.1.1.95	Phosphoglycerate dehydrogenase.
19864	NP_208244.1	15646062	11	1521892	1524132	+	HP1453	HP1453	conserved hypothetical protein (NCBI ptt file)								
19865	NP_208245.1	15646063	11	1525860	1524949	-	HP1454	HP1454	hypothetical protein (NCBI ptt file)								
19866	NP_208246.1	15646064	11	1526262	1525870	-	HP1455	HP1455	hypothetical protein (NCBI ptt file)								
19867	NP_208247.1	15646065	11	1526746	1526219	-	HP1456	lpp20	membrane-associated lipoprotein (lpp20) (NCBI ptt file)						GO:0009279		
19868	NP_208248.1	15646066	11	1527402	1526770	-	HP1457	HP1457	hypothetical protein (NCBI ptt file)	COG3417	R	Collagen-binding surface adhesin SpaP (antigen I/II family)	TIGR02722 uncharacterized lipoprotein	Cell envelope:Other			
19869	NP_208249.1	15646067	11	1528086	1527772	-	HP1458	HP1458	thioredoxin (NCBI ptt file)	COG526	OC	Thiol-disulfide isomerase and thioredoxins			GO:0006662,GO:0045454,GO:0047134,GO:0009055,GO:0015035	1.8.1.8	Protein-disulfide reductase.
19870	NP_208250.1	15646068	11	1528929	1528141	-	HP1459	HP1459	conserved hypothetical protein (NCBI ptt file)	COG1187	J	16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthases	TIGR00093 pseudouridine synthase	Protein synthesis:tRNA and rRNA base modification	GO:0001522,GO:0003723,GO:0004730,GO:0016439	4.2.1.70,5.4.99.12	Pseudouridylate synthase.,tRNA-pseudouridine synthase I.
19871	NP_208251.1	15646069	11	1532546	1528911	-	HP1460	dnaE	DNA polymerase III alpha-subunit (dnaE) (NCBI ptt file)	COG587	L	DNA polymerase III, alpha subunit	TIGR00594 DNA polymerase III, alpha subunit [dnaE]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0005737,GO:0003677,GO:0003893,GO:0016448,GO:0016452,GO:0003889,GO:0003894,GO:0008408,GO:0016449,GO:0019984,GO:0003890,GO:0003895,GO:0015999,GO:0016450,GO:0003891,GO:0016000,GO:0016451	2.7.7.7	DNA-directed DNA polymerase.
19872	NP_208252.1	15646070	11	1532694	1533746	+	HP1461	HP1461	cytochrome c551 peroxidase (NCBI ptt file)	COG1858	P	Cytochrome c peroxidase			GO:0006118,GO:0004130,GO:0020037,GO:0005506,GO:0009055	1.11.1.5	Cytochrome-c peroxidase.
19873	NP_208253.1	15646071	11	1534441	1533923	-	HP1462	HP1462	secreted protein involved in flagellar motility (NCBI ptt file)	COG3187	O	Heat shock protein					
19874	NP_208254.1	15646072	11	1535206	1534529	-	HP1463	HP1463	hypothetical protein (NCBI ptt file)								
19875	NP_208255.1	15646073	11	1536024	1535209	-	HP1464	HP1464	conserved hypothetical secreted protein (NCBI ptt file)	COG1463	Q	ABC-type transport system involved in resistance to organic solvents, periplasmic component					
19876	NP_208256.1	15646074	11	1536794	1536009	-	HP1465	HP1465	ABC transporter, ATP-binding protein (HI1087) (NCBI ptt file)	COG1127	Q	ABC-type transport system involved in resistance to organic solvents, ATPase component			GO:0005524,GO:0015600,GO:0015597,GO:0015601,GO:0015598,GO:0015599	3.6.3.21	Polar-amino-acid-transporting ATPase.
19877	NP_208257.1	15646075	11	1537927	1536794	-	HP1466	HP1466	conserved hypothetical integral membrane protein (NCBI ptt file)	COG767	Q	ABC-type transport system involved in resistance to organic solvents, permease component	TIGR00056 conserved hypothetical protein	Hypothetical proteins:Conserved			
19878	NP_208258.1	15646076	11	1538062	1538757	+	HP1467	HP1467	hypothetical protein (NCBI ptt file)								
19879	NP_208259.1	15646077	11	1539784	1538762	-	HP1468	ilvE	branched-chain-amino-acid aminotransferase (ilvE) (NCBI ptt file)	COG115	EH	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	TIGR01123 branched-chain amino acid aminotransferase [ilvE]	Amino acid biosynthesis:Pyruvate family	GO:0009081,GO:0004084	2.6.1.42	Branched-chain-amino-acid transaminase.
19880	NP_208260.1	15646078	11	1540582	1539836	-	HP1469	omp31	outer membrane protein (omp31) (NCBI ptt file)								
19881	NP_208261.1	15646079	11	1543375	1540697	-	HP1470	polA	DNA polymerase I (polA) (NCBI ptt file)	COG749	L	DNA polymerase I - 3'-5' exonuclease and polymerase domains	TIGR00593 DNA polymerase I [polA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0005634,GO:0003677,GO:0003893,GO:0016000,GO:0016451,GO:0003889,GO:0003894,GO:0008408,GO:0016448,GO:0016452,GO:0003890,GO:0003895,GO:0008409,GO:0016449,GO:0019984,GO:0003891,GO:0015999,GO:0016450	2.7.7.7	DNA-directed DNA polymerase.
19882	NP_208262.1	15646080	11	1544636	1543443	-	HP1471	HP1471	type IIS restriction enzyme R protein (BCGIB) (NCBI ptt file)						GO:0006304,GO:0003677	3.1.21.-	
19883	NP_208263.1	15646081	11	1546741	1544702	-	HP1472	mod	type IIS restriction enzyme M protein (mod) (NCBI ptt file)	COG286	V	Type I restriction-modification system methyltransferase subunit			GO:0006306,GO:0003677,GO:0008170,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
19884	NP_208264.1	15646082	11	1547347	1546772	-	HP1473	HP1473	hypothetical protein (NCBI ptt file)	COG1040	R	Predicted amidophosphoribosyltransferases			GO:0009116		
19885	NP_208265.1	15646083	11	1547910	1547335	-	HP1474	tmk	thymidylate kinase (tmk) (NCBI ptt file)	COG125	F	Thymidylate kinase	TIGR00041 thymidylate kinase [tmk]	Purines, pyrimidines, nucleosides, and nucleotides:Nucleotide and nucleoside interconversions	GO:0006233,GO:0006235,GO:0004798,GO:0005524	2.7.4.9	dTMP kinase.
19886	NP_208266.1	15646084	11	1548385	1547912	-	HP1475	kdtB	lipopolysaccharide core biosynthesis protein (kdtB) (NCBI ptt file)	COG669	H	Phosphopantetheine adenylyltransferase	TIGR00125 cytidyltransferase-related domain,TIGR01510 pantetheine-phosphate adenylyltransferase [coaD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015937,GO:0004595	2.7.7.3	Pantetheine-phosphate adenylyltransferase.
19887	NP_208267.1	15646085	11	1548948	1548385	-	HP1476	HP1476	phenylacrylic acid decarboxylase (NCBI ptt file)	COG163	H	3-polyprenyl-4-hydroxybenzoate decarboxylase	TIGR00421 polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases	Unknown function:Enzymes of unknown specificity	GO:0016831	4.1.1.-	
19888	NP_208268.1	15646086	11	1549614	1548958	-	HP1477	HP1477	hypothetical protein (NCBI ptt file)	COG1261	NO	Flagellar basal body P-ring biosynthesis protein	TIGR03170 flagella basal body P-ring formation protein FlgA [flgA]	Cellular processes:Chemotaxis and motility			
19889	NP_208269.1	15646087	11	1551659	1549611	-	HP1478	uvrD	DNA helicase II (uvrD) (NCBI ptt file)	COG210	L	Superfamily I DNA and RNA helicases			GO:0006281,GO:0005524,GO:0004003,GO:0003677	3.6.1.-	
19890	NP_208270.1	15646088	11	1554190	1551656	-	HP1479	HP1479	hypothetical protein (NCBI ptt file)						GO:0005488		
19891	NP_208271.1	15646089	11	1555447	1554200	-	HP1480	serS	seryl-tRNA synthetase (serS) (NCBI ptt file)	COG172	J	Seryl-tRNA synthetase	TIGR00414 serine--tRNA ligase [serS]	Protein synthesis:tRNA aminoacylation	GO:0006434,GO:0005737,GO:0005524,GO:0004828	6.1.1.11	Serine--tRNA ligase.
19892	NP_208272.1	15646090	11	1556245	1555448	-	HP1481	HP1481	hypothetical protein (NCBI ptt file)	COG388	R	Predicted amidohydrolase			GO:0006807,GO:0016810		
19893	NP_208273.1	15646091	11	1556509	1556249	-	HP1482	HP1482	hypothetical protein (NCBI ptt file)	COG1722	L	Exonuclease VII small subunit			GO:0009318,GO:0008855	3.1.11.6	Exodeoxyribonuclease VII.
19894	NP_208274.1	15646092	11	1557259	1556519	-	HP1483	gerC2	gerC2 protein (gerC2) (NCBI ptt file)	COG2226	H	Methylase involved in ubiquinone/menaquinone biosynthesis	TIGR01934 ubiquinone/menaquinone biosynthesis methyltransferase	Biosynthesis of cofactors, prosthetic groups, and carriers:Menaquinone and ubiquinone	GO:0009108,GO:0008168	2.1.1.-	
19895	NP_208275.1	15646093	11	1557732	1557286	-	HP1484	HP1484	conserved hypothetical integral membrane protein (NCBI ptt file)	COG1981	S	Predicted membrane protein	TIGR00701 TIGR00701 family protein	Hypothetical proteins:Conserved			
19896	NP_208276.1	15646094	11	1558315	1557743	-	HP1485	HP1485	conserved hypothetical protein (NCBI ptt file)	COG1739	S	Uncharacterized conserved protein	TIGR00257 uncharacterized protein, YigZ family	Unknown function:General	GO:0004251	3.4.13.9	Xaa-Pro dipeptidase.
19897	NP_208277.1	15646095	11	1559432	1558302	-	HP1486	HP1486	conserved hypothetical integral membrane protein (NCBI ptt file)								
19898	NP_208278.1	15646096	11	1560526	1559429	-	HP1487	HP1487	conserved hypothetical integral membrane protein (NCBI ptt file)								
19899	NP_208279.1	15646097	11	1561527	1560538	-	HP1488	HP1488	conserved hypothetical secreted protein (NCBI ptt file)	COG1566	V	Multidrug resistance efflux pump			GO:0009306,GO:0016020,GO:0008565		
19900	NP_208280.1	15646098	11	1563071	1561539	-	HP1489	HP1489	lipase-like protein (NCBI ptt file)	COG1538	MU	Outer membrane protein			GO:0006810,GO:0005215		
19901	NP_208281.1	15646099	11	1564417	1563068	-	HP1490	HP1490	conserved hypothetical protein (NCBI ptt file)	COG1253	R	Hemolysins and related proteins containing CBS domains			GO:0008152,GO:0003938	1.1.1.205	IMP dehydrogenase.
19902	NP_208282.1	15646100	11	1566122	1564521	-	HP1491	HP1491	phosphate permease (NCBI ptt file)	COG306	P	Phosphate/sulphate permeases			GO:0006817,GO:0016020,GO:0005315		
19903	NP_208283.1	15646101	11	1566261	1566530	+	HP1492	HP1492	conserved hypothetical nifU-like protein (NCBI ptt file)	COG694	O	Thioredoxin-like proteins and domains			GO:0016226,GO:0005506,GO:0051536		
19904	NP_208284.1	15646102	11	1566542	1567153	+	HP1493	HP1493	hypothetical protein (NCBI ptt file)								
19905	NP_208285.1	15646103	11	1567157	1568500	+	HP1494	murE	UDP-MurNac-tripeptide synthetase (murE) (NCBI ptt file)	COG769	M	UDP-N-acetylmuramyl tripeptide synthase	TIGR01085 UDP-N-acetylmuramyl-tripeptide synthetase [murE]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0051301,GO:0008360,GO:0009396,GO:0005737,GO:0008765,GO:0005524,GO:0004326	6.3.2.13	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase.
19906	NP_208286.1	15646104	11	1568504	1569454	+	HP1495	tal	transaldolase (tal) (NCBI ptt file)	COG176	G	Transaldolase	TIGR00876 transaldolase [tal]	Energy metabolism:Pentose phosphate pathway	GO:0006098,GO:0005737,GO:0004801	2.2.1.2	Transaldolase.
19907	NP_208287.1	15646105	11	1569509	1570045	+	HP1496	ctc	general stress protein (ctc) (NCBI ptt file)	COG1825	J	Ribosomal protein L25 (general stress protein Ctc)	TIGR00731 ribosomal protein L25, Ctc-form	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735,GO:0008097		
19908	NP_208288.1	15646106	11	1570055	1570615	+	HP1497	pth	peptidyl-tRNA hydrolase (pth) (NCBI ptt file)	COG193	J	Peptidyl-tRNA hydrolase	TIGR00447 peptidyl-tRNA hydrolase [pth]	Protein synthesis:Other	GO:0006412,GO:0004045	3.1.1.29	Aminoacyl-tRNA hydrolase.
19909	NP_208289.1	15646107	11	1570670	1571737	+	HP1498	HP1498	hypothetical protein (NCBI ptt file)	COG795	R	Predicted permeases			GO:0016021		
19910	NP_208290.1	15646108	11	1571852	1572670	+	HP1499	HP1499	hypothetical protein (NCBI ptt file)	COG3886	L	Predicted HKD family nuclease			GO:0008152,GO:0003824		
